name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2011-07-12,22.3,14.5,17.9,22.3,14.5,17.9,13.4,76.1,0.724,100,4.17,rain,0,0,50.3,34.8,31.6,1016,73,21.1,217.4,18.8,8,,2011-07-12T05:32:23,2011-07-12T21:58:50,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-13,14.3,13.1,13.6,14.3,13.1,13.6,12.3,92.2,23.066,100,16.67,rain,0,0,55.7,31.7,351.2,1012.2,100,10.2,75.7,6.5,3,,2011-07-13T05:33:32,2011-07-13T21:57:55,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-14,16.1,13.3,14.4,16.1,13.3,14.4,13.6,94.7,33.591,100,16.67,rain,0,0,71.1,46.8,285.6,1007.7,100,6,133.8,11.4,4,,2011-07-14T05:34:42,2011-07-14T21:56:57,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-15,20.7,14.2,17.2,20.7,14.2,17.2,12.6,75.7,15.961,100,8.33,rain,0,0,69,43.6,279.4,1015.7,69.6,22.1,333,28.8,9,,2011-07-15T05:35:54,2011-07-15T21:55:57,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-16,19.7,14.6,16.4,19.7,14.6,16.4,13.4,83.4,7.235,100,8.33,rain,0,0,48.9,32.1,180.2,1005.9,97.5,14.7,143.6,12.5,5,,2011-07-16T05:37:08,2011-07-16T21:54:53,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-17,18.2,14.1,15.8,18.2,14.1,15.8,13,84,9.258,100,12.5,rain,0,0,60.4,34.7,204.5,995.7,88.7,20.8,273.8,23.6,7,,2011-07-17T05:38:23,2011-07-17T21:53:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-18,16.6,14.2,15.1,16.6,14.2,15.1,13.2,88.5,13.394,100,16.67,rain,0,0,56.9,33.7,206.8,997.3,97.5,18.6,216.5,18.5,6,,2011-07-18T05:39:41,2011-07-18T21:52:39,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-19,19.2,12.3,16.1,19.2,12.3,16.1,11.9,76.9,0.58,100,4.17,rain,0,0,45.1,20.2,215.2,1003.5,84.5,30.7,224.1,19.4,6,,2011-07-19T05:40:59,2011-07-19T21:51:27,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-20,20.4,11.7,16.6,20.4,11.7,16.6,12.7,78.9,1.053,100,8.33,rain,0,0,33.1,18.2,315.7,1008.3,89,22.8,282.1,24.3,8,,2011-07-20T05:42:20,2011-07-20T21:50:13,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-21,19.3,14.9,16.8,19.3,14.9,16.8,13.8,83.2,1.443,100,12.5,rain,0,0,35.5,17.5,23.4,1010.7,94.6,20.4,168.7,14.6,5,,2011-07-21T05:43:41,2011-07-21T21:48:57,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-22,17.2,13,15,17.2,13,15,10.3,74.3,0.014,100,4.17,rain,0,0,45.7,27.8,326.4,1012.8,85.9,29.7,303.6,26.3,8,,2011-07-22T05:45:04,2011-07-22T21:47:38,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-23,16.1,12,13.6,16.1,12,13.6,9.8,77.8,2.273,100,12.5,rain,0,0,53.4,36.6,282.5,1009.6,84.8,23,244.9,21.2,8,,2011-07-23T05:46:29,2011-07-23T21:46:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-24,13.6,12.1,12.9,13.6,12.1,12.9,11.6,91.8,25.06,100,16.67,rain,0,0,58.7,38.9,277.7,1006.2,100,8.2,99.4,8.5,3,,2011-07-24T05:47:54,2011-07-24T21:44:54,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-25,18.5,8.8,14.5,18.5,7.7,14.4,11.3,81.7,0.09,100,8.33,rain,0,0,35.5,16.2,244.6,1008.6,72.3,21,261.9,22.7,8,,2011-07-25T05:49:21,2011-07-25T21:43:28,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-26,17.4,13.7,15.2,17.4,13.7,15.2,13.4,89.3,1.549,100,16.67,rain,0,0,27.2,16.1,272.8,1011.9,99.6,21.1,194.3,16.8,6,,2011-07-26T05:50:49,2011-07-26T21:42:00,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-27,20.8,13.9,17.1,20.8,13.9,17.1,14.2,84.1,0.013,100,4.17,rain,0,0,25.8,12.7,93.8,1017.8,77.1,16.3,240.7,20.8,7,,2011-07-27T05:52:18,2011-07-27T21:40:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
